DEBUG: General     , 1744423850189 LoggerManager.init                   Initializing...
	at knox.event.KnoxEventMainLoop.init(KnoxEventMainLoop.java:106)
	at zombie.gameStates.GameLoadingState1.runInner(GameLoadingState.java:296)
	at zombie.gameStates.GameLoadingState1.run(GameLoadingState.java:218)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke knox.event.utils.behaviortree.BehaviorTreeBase.setGoal(String) because this.tree is null
	at zombie.characters.IsoNpcPlayer.setGoal(IsoNpcPlayer.java:414)
	... 19 more
LOG  : General     , 1744423899293 -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: setSubGoal
function: assignWork -- file: MilitaryFaction.lua line  111  MOD: Knox Event Expanded
function: setup -- file: MilitaryFaction.lua line  189  MOD: Knox Event Expanded

ERROR: General     , 1744423899294 ExceptionLogger.logException Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor293.invoke.
ERROR: General     , 1744423899294 DebugLogStream.printException Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor293.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1782)
	at se.krka.kahlua.integration.LuaCaller.pcall(LuaCaller.java:85)
	at knox.event.utils.NpcFaction.setup(NpcFaction.java:34)
	at knox.event.npc.NpcFactionManager.init(NpcFactionManager.java:17)
	at knox.event.meta.KnoxEventMetaMainLoop.init(KnoxEventMetaMainLoop.java:65)
	at knox.event.KnoxEventMainLoop.init(KnoxEventMainLoop.java:106)
	at zombie.gameStates.GameLoadingState1.runInner(GameLoadingState.java:296)
	at zombie.gameStates.GameLoadingState1.run(GameLoadingState.java:218)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke knox.event.utils.behaviortree.BehaviorTreeBase.setSubGoal(String) because this.tree is null
	at zombie.characters.IsoNpcPlayer.setSubGoal(IsoNpcPlayer.java:431)
	... 19 more
LOG  : General     , 1744423899294 -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: setGoal
function: assignWork -- file: MilitaryFaction.lua line  110  MOD: Knox Event Expanded
function: setup -- file: MilitaryFaction.lua line  189  MOD: Knox Event Expanded

ERROR: General     , 1744423899294 ExceptionLogger.logException Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor292.invoke.
ERROR: General     , 1744423899294 DebugLogStream.printException Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor292.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1782)
	at se.krka.kahlua.integration.LuaCaller.pcall(LuaCaller.java:85)
	at knox.event.utils.NpcFaction.setup(NpcFaction.java:34)
	at knox.event.npc.NpcFactionManager.init(NpcFactionManager.java:17)
	at knox.event.meta.KnoxEventMetaMainLoop.init(KnoxEventMetaMainLoop.java:65)
	at knox.event.KnoxEventMainLoop.init(KnoxEventMainLoop.java:106)
	at zombie.gameStates.GameLoadingState1.runInner(GameLoadingState.java:296)
	at zombie.gameStates.GameLoadingState1.run(GameLoadingState.java:218)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke knox.event.utils.behaviortree.BehaviorTreeBase.setGoal(String) because this.tree is null
	at zombie.characters.IsoNpcPlayer.setGoal(IsoNpcPlayer.java:414)
	... 19 more
LOG  : General     , 1744423899295 -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: setSubGoal
function: assignWork -- file: MilitaryFaction.lua line  111  MOD: Knox Event Expanded
function: setup -- file: MilitaryFaction.lua line  189  MOD: Knox Event Expanded

ERROR: General     , 1744423899295 ExceptionLogger.logException Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor293.invoke.
ERROR: General     , 1744423899295 DebugLogStream.printException Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor293.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1782)
	at se.krka.kahlua.integration.LuaCaller.pcall(LuaCaller.java:85)
	at knox.event.utils.NpcFaction.setup(NpcFaction.java:34)
	at knox.event.npc.NpcFactionManager.init(NpcFactionManager.java:17)
	at knox.event.meta.KnoxEventMetaMainLoop.init(KnoxEventMetaMainLoop.java:65)
	at knox.event.KnoxEventMainLoop.init(KnoxEventMainLoop.java:106)
	at zombie.gameStates.GameLoadingState1.runInner(GameLoadingState.java:296)
	at zombie.gameStates.GameLoadingState1.run(GameLoadingState.java:218)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke knox.event.utils.behaviortree.BehaviorTreeBase.setSubGoal(String) because this.tree is null
	at zombie.characters.IsoNpcPlayer.setSubGoal(IsoNpcPlayer.java:431)
	... 19 more
LOG  : General     , 1744423899296 -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: setGoal
function: assignWork -- file: MilitaryFaction.lua line  110  MOD: Knox Event Expanded
function: setup -- file: MilitaryFaction.lua line  189  MOD: Knox Event Expanded

ERROR: General     , 1744423899297 ExceptionLogger.logException Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor292.invoke.
ERROR: General     , 1744423899297 DebugLogStream.printException Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor292.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1782)
	at se.krka.kahlua.integration.LuaCaller.pcall(LuaCaller.java:85)
	at knox.event.utils.NpcFaction.setup(NpcFaction.java:34)
	at knox.event.npc.NpcFactionManager.init(NpcFactionManager.java:17)
	at knox.event.meta.KnoxEventMetaMainLoop.init(KnoxEventMetaMainLoop.java:65)
	at knox.event.KnoxEventMainLoop.init(KnoxEventMainLoop.java:106)
	at zombie.gameStates.GameLoadingState1.runInner(GameLoadingState.java:296)
	at zombie.gameStates.GameLoadingState1.run(GameLoadingState.java:218)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke knox.event.utils.behaviortree.BehaviorTreeBase.setGoal(String) because this.tree is null
	at zombie.characters.IsoNpcPlayer.setGoal(IsoNpcPlayer.java:414)
	... 19 more
LOG  : General     , 1744423899298 -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: setSubGoal
function: assignWork -- file: MilitaryFaction.lua line  111  MOD: Knox Event Expanded
function: setup -- file: MilitaryFaction.lua line  189  MOD: Knox Event Expanded

ERROR: General     , 1744423899298 ExceptionLogger.logException Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor293.invoke.
ERROR: General     , 1744423899299 DebugLogStream.printException Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor293.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1782)
	at se.krka.kahlua.integration.LuaCaller.pcall(LuaCaller.java:85)
	at knox.event.utils.NpcFaction.setup(NpcFaction.java:34)
	at knox.event.npc.NpcFactionManager.init(NpcFactionManager.java:17)
	at knox.event.meta.KnoxEventMetaMainLoop.init(KnoxEventMetaMainLoop.java:65)
	at knox.event.KnoxEventMainLoop.init(KnoxEventMainLoop.java:106)
	at zombie.gameStates.GameLoadingState1.runInner(GameLoadingState.java:296)
	at zombie.gameStates.GameLoadingState1.run(GameLoadingState.java:218)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke knox.event.utils.behaviortree.BehaviorTreeBase.setSubGoal(String) because this.tree is null
	at zombie.characters.IsoNpcPlayer.setSubGoal(IsoNpcPlayer.java:431)
	... 19 more
LOG  : General     , 1744423899299 -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: setGoal
function: assignWork -- file: MilitaryFaction.lua line  110  MOD: Knox Event Expanded
function: setup -- file: MilitaryFaction.lua line  189  MOD: Knox Event Expanded

ERROR: General     , 1744423899300 ExceptionLogger.logException Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor292.invoke.
ERROR: General     , 1744423899300 DebugLogStream.printException Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor292.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1782)
	at se.krka.kahlua.integration.LuaCaller.pcall(LuaCaller.java:85)
	at knox.event.utils.NpcFaction.setup(NpcFaction.java:34)
	at knox.event.npc.NpcFactionManager.init(NpcFactionManager.java:17)
	at knox.event.meta.KnoxEventMetaMainLoop.init(KnoxEventMetaMainLoop.java:65)
	at knox.event.KnoxEventMainLoop.init(KnoxEventMainLoop.java:106)
	at zombie.gameStates.GameLoadingState1.runInner(GameLoadingState.java:296)
	at zombie.gameStates.GameLoadingState1.run(GameLoadingState.java:218)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke knox.event.utils.behaviortree.BehaviorTreeBase.setGoal(String) because this.tree is null
	at zombie.characters.IsoNpcPlayer.setGoal(IsoNpcPlayer.java:414)
	... 19 more
LOG  : General     , 1744423899301 -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: setSubGoal
function: assignWork -- file: MilitaryFaction.lua line  111  MOD: Knox Event Expanded
function: setup -- file: MilitaryFaction.lua line  189  MOD: Knox Event Expanded

ERROR: General     , 1744423899301 ExceptionLogger.logException Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor293.invoke.
ERROR: General     , 1744423899301 DebugLogStream.printException Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor293.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1782)
	at se.krka.kahlua.integration.LuaCaller.pcall(LuaCaller.java:85)
	at knox.event.utils.NpcFaction.setup(NpcFaction.java:34)
	at knox.event.npc.NpcFactionManager.init(NpcFactionManager.java:17)
	at knox.event.meta.KnoxEventMetaMainLoop.init(KnoxEventMetaMainLoop.java:65)
	at knox.event.KnoxEventMainLoop.init(KnoxEventMainLoop.java:106)
	at zombie.gameStates.GameLoadingState1.runInner(GameLoadingState.java:296)
	at zombie.gameStates.GameLoadingState1.run(GameLoadingState.java:218)
	at java.base/java.lang.Thread.run(Unknown Source)
Caused by: java.lang.NullPointerException: Cannot invoke knox.event.utils.behaviortree.BehaviorTreeBase.setSubGoal(String) because this.tree is null
	at zombie.characters.IsoNpcPlayer.setSubGoal(IsoNpcPlayer.java:431)
	... 19 more
LOG  : General     , 1744423899302 -----------------------------------------
STACK TRACE
-----------------------------------------
Callframe at: setGoal
function: assignWork -- file: MilitaryFaction.lua line  110  MOD: Knox Event Expanded
function: setup -- file: MilitaryFaction.lua line  189  MOD: Knox Event Expanded

ERROR: General     , 1744423899302 ExceptionLogger.logException Exception thrown java.lang.reflect.InvocationTargetException at GeneratedMethodAccessor292.invoke.
ERROR: General     , 1744423899302 DebugLogStream.printException Stack trace:
java.lang.reflect.InvocationTargetException
	at jdk.internal.reflect.GeneratedMethodAccessor292.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
	at se.krka.kahlua.integration.expose.caller.MethodCaller.call(MethodCaller.java:62)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:198)
	at se.krka.kahlua.integration.expose.LuaJavaInvoker.call(LuaJavaInvoker.java:188)
	at se.krka.kahlua.vm.KahluaThread.callJava(KahluaThread.java:182)
	at se.krka.kahlua.vm.KahluaThread.luaMainloop(KahluaThread.java:1007)
	at se.krka.kahlua.vm.KahluaThread.call(KahluaThread.java:163)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1980)
	at se.krka.kahlua.vm.KahluaThread.pcall(KahluaThread.java:1782)
	at se.krka.kahlua.integration.LuaCaller.pcall(LuaCaller.java:85)
	at knox.event.utils.NpcFaction.setup(NpcFaction.java:34)
	at knox.event.npc.NpcFactionManager.init(NpcFactionManager.java:17)
